query	target	index	qName	tName	qNum	tNum	qSize	tSize	total_matches	qPercent	tPercent
Saccharina_latissima	Undaria_pinnatifida	1	scaffold_1511	JABAKD01_25	1511	25	58121	32303302	7228	0.124361246365341	0.000223754215590716
Saccharina_latissima	Undaria_pinnatifida	1	scaffold_1557	JABAKD01_25	1557	25	55786	32303302	8658	0.155200229448249	0.000268022135941397
Saccharina_latissima	Undaria_pinnatifida	1	scaffold_1893	JABAKD01_25	1893	25	45555	32303302	3003	0.0659203161014159	0.0000929626327364305
Saccharina_latissima	Undaria_pinnatifida	1	scaffold_2062	JABAKD01_25	2062	25	42677	32303302	7860	0.184174145324179	0.000243318778990457
Saccharina_latissima	Undaria_pinnatifida	1	scaffold_2088	JABAKD01_25	2088	25	42320	32303302	5648	0.133459357277883	0.000174842807091362
Saccharina_latissima	Undaria_pinnatifida	1	scaffold_2166	JABAKD01_25	2166	25	41110	32303302	2141	0.0520797859401605	0.0000662780541753905
Saccharina_latissima	Undaria_pinnatifida	1	scaffold_2347	JABAKD01_25	2347	25	38407	32303302	8871	0.230973520452001	0.000274615889112512
Saccharina_latissima	Undaria_pinnatifida	1	scaffold_2775	JABAKD01_25	2775	25	33920	32303302	2448	0.0721698113207547	0.0000757817265863409
Saccharina_latissima	Undaria_pinnatifida	1	scaffold_2897	JABAKD01_25	2897	25	32857	32303302	2380	0.0724350975439024	0.0000736766786256092
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_12	JABAKD01_2	12	2	6034579	29174606	194376	0.0322103662906725	0.00666250642767892
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_22	JABAKD01_2	22	2	5360965	29174606	22494	0.00419588637493436	0.000771012983003095
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_79	JABAKD01_2	79	2	1978877	29174606	268122	0.135491998744743	0.0091902526464282
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_81	JABAKD01_2	81	2	1933814	29174606	5137	0.00265640852739715	0.000176077784906504
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_97	JABAKD01_2	97	2	1746022	29174606	156443	0.0895996728563558	0.00536230035120269
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_148	JABAKD01_2	148	2	1208629	29174606	7252	0.00600018698872855	0.000248572337189404
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_175	JABAKD01_2	175	2	1039156	29174606	29403	0.0282950779286267	0.00100782852046057
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_185	JABAKD01_2	185	2	986487	29174606	20427	0.0207068111389202	0.000700163697154985
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_212	JABAKD01_2	212	2	900715	29174606	58526	0.064977268059264	0.00200605965338487
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_238	JABAKD01_2	238	2	804809	29174606	2130	0.00264659068176424	0.0000730086980437713
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_266	JABAKD01_2	266	2	704496	29174606	50395	0.0715334082805296	0.00172735837460838
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_271	JABAKD01_2	271	2	697974	29174606	22316	0.0319725376589959	0.000764911786640752
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_287	JABAKD01_2	287	2	649750	29174606	36382	0.0559938437860716	0.00124704340480211
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_333	JABAKD01_2	333	2	561170	29174606	57965	0.103293119731989	0.00198683060192827
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_397	JABAKD01_2	397	2	457633	29174606	40832	0.0892243347835493	0.00139957331386069
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_401	JABAKD01_2	401	2	445025	29174606	37394	0.0840267400707825	0.00128173110546891
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_430	JABAKD01_2	430	2	416786	29174606	57148	0.137115929997649	0.00195882679615279
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_461	JABAKD01_2	461	2	390199	29174606	34723	0.0889879266733128	0.00119017888364971
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_465	JABAKD01_2	465	2	387661	29174606	72011	0.185757659398289	0.00246827669240846
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_501	JABAKD01_2	501	2	352467	29174606	37487	0.10635605602794	0.00128491880918632
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_535	JABAKD01_2	535	2	322862	29174606	33606	0.104087814608099	0.0011518921626568
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_567	JABAKD01_2	567	2	299265	29174606	19360	0.0646918283126994	0.000663590795364983
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_570	JABAKD01_2	570	2	297248	29174606	52095	0.175257697276348	0.00178562822750717
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_629	JABAKD01_2	629	2	262976	29174606	18879	0.0717898211243612	0.000647103854633033
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_664	JABAKD01_2	664	2	245274	29174606	52578	0.214364343550478	0.00180218372100723
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_707	JABAKD01_2	707	2	220940	29174606	3284	0.0148637639178057	0.000112563645246829
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_745	JABAKD01_2	745	2	207911	29174606	10583	0.0509015876985826	0.000362746972486964
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_784	JABAKD01_2	784	2	190440	29174606	22680	0.119092627599244	0.000777388390437903
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_788	JABAKD01_2	788	2	189639	29174606	15947	0.084091352517151	0.000546605496574658
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_807	JABAKD01_2	807	2	185272	29174606	57009	0.307704348201563	0.00195406237876871
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_932	JABAKD01_2	932	2	149708	29174606	14961	0.0999345392363802	0.000512808981893363
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_955	JABAKD01_2	955	2	143597	29174606	21717	0.151235750050489	0.000744380232589945
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_981	JABAKD01_2	981	2	137935	29174606	19485	0.141262188712075	0.000667875343372246
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_982	JABAKD01_2	982	2	137843	29174606	9978	0.0723867008117931	0.000342009760131808
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_996	JABAKD01_2	996	2	133371	29174606	25860	0.193895224599051	0.000886387291742689
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1017	JABAKD01_2	1017	2	128048	29174606	55830	0.436008371860552	0.0019136505219642
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1038	JABAKD01_2	1038	2	123751	29174606	8629	0.0697287294648124	0.000295770918037419
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1075	JABAKD01_2	1075	2	115208	29174606	12226	0.106121102701201	0.000419063071494436
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1110	JABAKD01_2	1110	2	109945	29174606	7107	0.0646414116148984	0.000243602261500978
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1137	JABAKD01_2	1137	2	105859	29174606	7780	0.0734939872849734	0.000266670267972085
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1142	JABAKD01_2	1142	2	104968	29174606	11706	0.111519701242283	0.000401239351784219
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1144	JABAKD01_2	1144	2	104634	29174606	13802	0.131907410593115	0.000473082652770015
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1170	JABAKD01_2	1170	2	101600	29174606	4079	0.0401476377952756	0.000139813370573025
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1185	JABAKD01_2	1185	2	98388	29174606	11892	0.120868398585193	0.000407614759219028
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1201	JABAKD01_2	1201	2	95236	29174606	7093	0.0744781385190474	0.000243122392124164
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1203	JABAKD01_2	1203	2	94619	29174606	13220	0.139718238408776	0.000453133797248196
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1218	JABAKD01_2	1218	2	92480	29174606	3990	0.0431444636678201	0.000136762772391853
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1238	JABAKD01_2	1238	2	90206	29174606	7871	0.0872558366405782	0.000269789418921373
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1246	JABAKD01_2	1246	2	88527	29174606	12271	0.138613078495826	0.000420605508777051
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1292	JABAKD01_2	1292	2	80167	29174606	11809	0.147305000810807	0.000404769819342205
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1350	JABAKD01_2	1350	2	73758	29174606	6051	0.0820385585292443	0.000207406399935615
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1455	JABAKD01_2	1455	2	61750	29174606	5205	0.0842914979757085	0.000178408579022455
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1485	JABAKD01_2	1485	2	59286	29174606	2557	0.0431299126269271	0.0000876447140365837
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1586	JABAKD01_2	1586	2	54235	29174606	10806	0.199244030607541	0.000370390606131922
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1709	JABAKD01_2	1709	2	49372	29174606	1400	0.0283561532852629	0.0000479869376813521
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_1734	JABAKD01_2	1734	2	48827	29174606	12290	0.251704999283183	0.000421256760074155
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_2052	JABAKD01_2	2052	2	42837	29174606	2747	0.0641268062656115	0.0000941572270076244
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_2723	JABAKD01_2	2723	2	34406	29174606	5595	0.162616985409522	0.000191776368805118
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_2805	JABAKD01_2	2805	2	33663	29174606	11276	0.334967174642783	0.000386500506639233
Saccharina_latissima	Undaria_pinnatifida	2	scaffold_3536	JABAKD01_2	3536	2	26959	29174606	2084	0.077302570570125	0.0000714319843770984
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_24	JABAKD01_23	24	23	5332928	27543478	2717	0.000509476220192735	0.0000986440419761077
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_131	JABAKD01_23	131	23	1369815	27543478	4036	0.00294638327073364	0.000146531966660129
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_291	JABAKD01_23	291	23	643317	27543478	4636	0.00720640057700947	0.000168315707987205
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_319	JABAKD01_23	319	23	582651	27543478	2753	0.00472495541928187	0.0000999510664557323
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_380	JABAKD01_23	380	23	482400	27543478	5387	0.0111670812603648	0.000195581690881595
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_463	JABAKD01_23	463	23	388491	27543478	728	0.00187391728508511	0.0000264309394768518
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_736	JABAKD01_23	736	23	209740	27543478	3722	0.0177457804901306	0.00013513180869896
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_1034	JABAKD01_23	1034	23	125061	27543478	2653	0.0212136477399029	0.0000963204429012197
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_1063	JABAKD01_23	1063	23	118465	27543478	30482	0.257308065673406	0.00110668667188654
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_1141	JABAKD01_23	1141	23	105171	27543478	6984	0.0664061385743218	0.000253562749047161
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_1163	JABAKD01_23	1163	23	102682	27543478	1183	0.01152100660291	0.0000429502766498842
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_1338	JABAKD01_23	1338	23	75108	27543478	5511	0.0733743409490334	0.00020008366408919
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_2600	JABAKD01_23	2600	23	35596	27543478	5097	0.143190246095067	0.000185052882573508
Saccharina_latissima	Undaria_pinnatifida	3	scaffold_3776	JABAKD01_23	3776	23	24561	27543478	6184	0.251781279263874	0.00022451776061106
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_4	JABAKD01_16	4	16	8806251	26351695	375406	0.0426294912557001	0.0142459906279273
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_6	JABAKD01_16	6	16	7482950	26351695	64453	0.00861331426776873	0.00244587682120638
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_138	JABAKD01_16	138	16	1301358	26351695	163293	0.125478922786812	0.00619667918894781
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_163	JABAKD01_16	163	16	1118475	26351695	73731	0.0659210085160598	0.00279796043480315
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_202	JABAKD01_16	202	16	931901	26351695	150185	0.161159822770874	0.00569925388101221
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_209	JABAKD01_16	209	16	910120	26351695	27055	0.029726849206698	0.00102668917502271
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_213	JABAKD01_16	213	16	900670	26351695	42630	0.047331431045777	0.00161773274925958
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_227	JABAKD01_16	227	16	853618	26351695	65751	0.0770262576468631	0.00249513361474471
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_246	JABAKD01_16	246	16	778035	26351695	80097	0.102947810831132	0.00303953882283474
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_252	JABAKD01_16	252	16	750458	26351695	8269	0.0110186046387673	0.00031379385652422
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_258	JABAKD01_16	258	16	733897	26351695	178683	0.243471495318825	0.00678070234191766
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_276	JABAKD01_16	276	16	686949	26351695	44818	0.0652421067648399	0.00170076346132573
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_293	JABAKD01_16	293	16	642480	26351695	91379	0.142228551861537	0.0034676706754537
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_365	JABAKD01_16	365	16	506549	26351695	38920	0.0768336330739968	0.00147694484168855
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_395	JABAKD01_16	395	16	459980	26351695	53295	0.115863733205792	0.00202245054824747
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_422	JABAKD01_16	422	16	429763	26351695	46673	0.108601717690913	0.00177115741511125
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_428	JABAKD01_16	428	16	418812	26351695	67386	0.160897968539583	0.00255717895945593
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_438	JABAKD01_16	438	16	411174	26351695	62602	0.152251844717808	0.00237563466031312
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_459	JABAKD01_16	459	16	391099	26351695	11713	0.0299489387597514	0.000444487536759969
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_485	JABAKD01_16	485	16	372690	26351695	26140	0.0701387211891921	0.000991966550918262
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_489	JABAKD01_16	489	16	367955	26351695	54337	0.147672949137802	0.00206199259668116
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_493	JABAKD01_16	493	16	360010	26351695	87609	0.243351573567401	0.00332460587449878
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_564	JABAKD01_16	564	16	300631	26351695	1979	0.00658282080025014	0.0000750995334455715
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_606	JABAKD01_16	606	16	281060	26351695	16670	0.0593111791076638	0.000632596878493015
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_608	JABAKD01_16	608	16	278676	26351695	29216	0.104838593922692	0.0011086952850661
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_626	JABAKD01_16	626	16	267181	26351695	6703	0.0250878617865791	0.00025436693920448
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_633	JABAKD01_16	633	16	262244	26351695	10127	0.0386167081039032	0.00038430165497893
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_634	JABAKD01_16	634	16	261987	26351695	60344	0.230332039376	0.00228994757263242
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_640	JABAKD01_16	640	16	257879	26351695	18398	0.0713435370852221	0.00069817140794928
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_650	JABAKD01_16	650	16	249878	26351695	46705	0.186911212671784	0.00177237175824933
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_656	JABAKD01_16	656	16	247297	26351695	24139	0.0976113741776083	0.000916032156565261
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_665	JABAKD01_16	665	16	245177	26351695	28380	0.115753108978412	0.00107697057058379
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_671	JABAKD01_16	671	16	242961	26351695	18504	0.0761603714176349	0.000702193919594166
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_735	JABAKD01_16	735	16	209826	26351695	24756	0.117983472019673	0.000939446210196346
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_739	JABAKD01_16	739	16	209270	26351695	18889	0.0902613848138768	0.000716803985474179
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_809	JABAKD01_16	809	16	184266	26351695	8993	0.0488044457469094	0.000341268370023257
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_887	JABAKD01_16	887	16	161442	26351695	14072	0.0871644305694925	0.000534007394970229
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_902	JABAKD01_16	902	16	157977	26351695	28924	0.183089943472784	0.00109761440393113
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_949	JABAKD01_16	949	16	145821	26351695	32814	0.225029316765075	0.00124523299165386
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_962	JABAKD01_16	962	16	142467	26351695	27166	0.19068275460282	0.00103090142778292
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_965	JABAKD01_16	965	16	142179	26351695	14074	0.098987895540129	0.000534083291416359
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_1032	JABAKD01_16	1032	16	125560	26351695	19378	0.154332589996814	0.000735360666552948
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_1057	JABAKD01_16	1057	16	119651	26351695	950	0.00793975812989444	0.0000360508119117195
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_1115	JABAKD01_16	1115	16	109502	26351695	17381	0.158727694471334	0.000659578065092208
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_1132	JABAKD01_16	1132	16	106710	26351695	25603	0.239930653172149	0.000971588355132374
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_1305	JABAKD01_16	1305	16	78506	26351695	10577	0.134728555779176	0.000401378355358166
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_1327	JABAKD01_16	1327	16	76390	26351695	10039	0.131417724833093	0.000380962211349213
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_1343	JABAKD01_16	1343	16	74629	26351695	9368	0.125527609910357	0.00035549895367262
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_1534	JABAKD01_16	1534	16	57221	26351695	13777	0.24076824941892	0.000522812669166063
Saccharina_latissima	Undaria_pinnatifida	4	scaffold_1790	JABAKD01_16	1790	16	47637	26351695	11411	0.239540693158679	0.000433027173394349
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_19	JABAKD01_9	19	9	5603239	21324605	62	0.0000110650286379003	0.00000290743955163531
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_20	JABAKD01_9	20	9	5595230	21324605	90861	0.0162390107287815	0.00426085266292154
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_41	JABAKD01_9	41	9	3966943	21324605	139791	0.0352389736883036	0.0065553851993976
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_75	JABAKD01_9	75	9	2088266	21324605	2685	0.00128575574184515	0.000125910890260335
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_110	JABAKD01_9	110	9	1530852	21324605	70717	0.0461945374209917	0.00331621617375797
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_161	JABAKD01_9	161	9	1126810	21324605	242079	0.214835686584251	0.0113520977293601
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_167	JABAKD01_9	167	9	1089394	21324605	155707	0.142929922507376	0.00730175306881417
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_219	JABAKD01_9	219	9	864002	21324605	203416	0.235434640197592	0.00953902780379754
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_264	JABAKD01_9	264	9	713993	21324605	60660	0.0849588161228471	0.00284460134197093
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_338	JABAKD01_9	338	9	554072	21324605	27744	0.0500729147114454	0.00130103230517048
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_347	JABAKD01_9	347	9	545165	21324605	65677	0.120471783771886	0.00307986947472181
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_355	JABAKD01_9	355	9	527723	21324605	53369	0.101130706829151	0.00250269582953588
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_360	JABAKD01_9	360	9	522385	21324605	99230	0.189955684026149	0.00465331010820599
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_392	JABAKD01_9	392	9	466758	21324605	41204	0.0882770086425942	0.00193222805299324
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_408	JABAKD01_9	408	9	441404	21324605	71866	0.162812298937028	0.00337009759383585
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_432	JABAKD01_9	432	9	416535	21324605	12194	0.0292748508528695	0.000571827707945821
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_451	JABAKD01_9	451	9	400244	21324605	98045	0.244963072525759	0.0045977404974207
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_454	JABAKD01_9	454	9	395056	21324605	32529	0.0823402251832652	0.00152542098669588
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_533	JABAKD01_9	533	9	324118	21324605	41330	0.127515287642155	0.00193813672046915
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_542	JABAKD01_9	542	9	317760	21324605	82945	0.261030337361531	0.00388963828403856
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_605	JABAKD01_9	605	9	281785	21324605	37057	0.131508064659226	0.0017377578623379
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_635	JABAKD01_9	635	9	261243	21324605	67595	0.258743774952822	0.00316981252407723
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_663	JABAKD01_9	663	9	245378	21324605	32847	0.133862856490802	0.00154033333794459
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_682	JABAKD01_9	682	9	236606	21324605	46592	0.196918083226968	0.00218489392886762
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_710	JABAKD01_9	710	9	219321	21324605	40830	0.186165483469435	0.0019146896273108
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_759	JABAKD01_9	759	9	200034	21324605	6062	0.0303048481758101	0.000284272557451826
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_775	JABAKD01_9	775	9	193136	21324605	7749	0.0401219865794052	0.000363383049768097
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_822	JABAKD01_9	822	9	179963	21324605	10840	0.0602346037796658	0.000508332979673012
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_836	JABAKD01_9	836	9	175439	21324605	42855	0.244272938172242	0.00200965035460211
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_854	JABAKD01_9	854	9	169716	21324605	38238	0.225305804991869	0.00179313989637792
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_863	JABAKD01_9	863	9	167251	21324605	51595	0.308488439531004	0.00241950554301006
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_878	JABAKD01_9	878	9	163209	21324605	11613	0.0711541642924104	0.000544582185695819
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_886	JABAKD01_9	886	9	161502	21324605	3151	0.0195105942960459	0.000147763581083917
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_888	JABAKD01_9	888	9	161204	21324605	32832	0.203667402793975	0.00153962992514984
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_906	JABAKD01_9	906	9	157287	21324605	51104	0.324909242340435	0.00239648049752856
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_928	JABAKD01_9	928	9	151016	21324605	7354	0.0486968268262966	0.000344859846173001
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_989	JABAKD01_9	989	9	134710	21324605	20378	0.151273105188924	0.000955609728761682
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_997	JABAKD01_9	997	9	133193	21324605	17087	0.128287522617555	0.000801280961593427
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_1099	JABAKD01_9	1099	9	111960	21324605	12611	0.112638442300822	0.000591382583639885
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_1184	JABAKD01_9	1184	9	98503	21324605	39850	0.404556206409957	0.00186873332472043
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_1209	JABAKD01_9	1209	9	93785	21324605	17244	0.183867356187024	0.000808643348845149
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_1325	JABAKD01_9	1325	9	76551	21324605	5552	0.0725268121905658	0.00026035652243031
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_1384	JABAKD01_9	1384	9	70555	21324605	12011	0.170235986110127	0.000563246071849865
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_1426	JABAKD01_9	1426	9	65359	21324605	6392	0.0977983139276917	0.000299747638936337
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_1477	JABAKD01_9	1477	9	59870	21324605	4861	0.0811925839318523	0.000227952639685471
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_1609	JABAKD01_9	1609	9	52800	21324605	7828	0.148257575757576	0.000367087690487116
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_1923	JABAKD01_9	1923	9	44985	21324605	8606	0.191308213849061	0.000403571367441507
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_2209	JABAKD01_9	2209	9	40559	21324605	4601	0.113439680465495	0.00021576015124313
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_2579	JABAKD01_9	2579	9	35822	21324605	6808	0.190050806766791	0.000319255620444083
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_2631	JABAKD01_9	2631	9	35247	21324605	3411	0.0967741935483871	0.000159956069526259
Saccharina_latissima	Undaria_pinnatifida	5	scaffold_2844	JABAKD01_9	2844	9	33278	21324605	8463	0.254312158182583	0.000396865498798219
Saccharina_latissima	Undaria_pinnatifida	6	scaffold_45	JABAKD01_20	45	20	3609718	20368912	550708	0.152562610154034	0.0270366919941527
Saccharina_latissima	Undaria_pinnatifida	6	scaffold_89	JABAKD01_20	89	20	1858453	20368912	130779	0.0703698183381554	0.00642051966251315
Saccharina_latissima	Undaria_pinnatifida	6	scaffold_114	JABAKD01_20	114	20	1480676	20368912	7718	0.00521248402756579	0.000378910763618597
Saccharina_latissima	Undaria_pinnatifida	6	scaffold_123	JABAKD01_20	123	20	1427278	20368912	121684	0.0852559907740468	0.00597400587719167
Saccharina_latissima	Undaria_pinnatifida	6	scaffold_156	JABAKD01_20	156	20	1155973	20368912	205294	0.177594113357319	0.01007879065902
Saccharina_latissima	Undaria_pinnatifida	6	scaffold_192	JABAKD01_20	192	20	967295	20368912	190113	0.196540869124724	0.00933348820987591
Saccharina_latissima	Undaria_pinnatifida	6	scaffold_257	JABAKD01_20	257	20	734885	20368912	85689	0.116601917306789	0.0042068520891052
Saccharina_latissima	Undaria_pinnatifida	6	scaffold_267	JABAKD01_20	267	20	704167	20368912	149017	0.211621674971988	0.00731590376550304
Saccharina_latissima	Undaria_pinnatifida	6	scaffold_311	JABAKD01_20	311	20	594847	20368912	164792	0.27703258148734	0.0080903683024405
